request_id,acquired_time,on_worklist_time,triaged_time,dictation_complete,report_signed_time,report_sent_time
RQ09457,2024-10-09 09:12:15.188487600,2024-10-09 12:35:45.480160800,2024-10-09 21:05:11.636521200,2024-10-10 00:29:40.390419600,2024-10-10 02:58:41.207931600,2024-10-10 05:22:29.301586800
RQ09458,2024-05-29 16:32:08.787703200,2024-05-29 19:59:44.383369200,2024-05-30 04:48:11.842621200,2024-05-30 08:40:15.040995600,2024-05-30 10:43:38.831170800,2024-05-30 13:47:30.270490800
RQ09459,2023-04-20 01:12:34.384513600,2023-04-20 04:44:21.367610799,2023-04-20 13:01:19.390079199,2023-04-20 17:26:27.565107999,2023-04-20 20:22:53.669801199,2023-04-20 22:52:43.291397199
RQ09460,2023-10-31 01:10:56.952516000,2023-10-31 03:31:10.191950400,2023-10-31 11:19:31.454594400,2023-10-31 14:08:14.521570800,2023-10-31 16:18:46.574262000,2023-10-31 18:52:28.541460000
RQ09461,2024-05-24 16:51:39.688971600,2024-05-24 20:14:43.567790400,2024-05-25 04:58:49.749666000,2024-05-25 08:58:52.159372800,2024-05-25 11:27:43.511696400,2024-05-25 14:20:45.783093600
RQ09462,2024-04-13 19:10:43.059422000,2024-04-13 22:26:05.315986400,2024-04-14 07:37:46.009737200,2024-04-14 11:19:45.139930400,2024-04-14 13:30:10.908436400,2024-04-14 15:44:05.861829200
RQ09463,2024-05-17 09:56:17.314266800,2024-05-17 13:27:26.654172800,2024-05-17 21:44:02.431287200,2024-05-18 01:36:14.396363600,2024-05-18 03:59:27.676910000,2024-05-18 06:40:13.188104000
RQ09464,2023-11-29 05:42:51.721281600,2023-11-29 07:35:55.210702800,2023-11-29 13:37:07.403983200,2023-11-29 18:04:26.526988800,2023-11-29 20:26:32.360286000,2023-11-29 23:16:51.508116000
RQ09465,2024-09-22 03:09:13.933181200,2024-09-22 06:37:12.575827600,2024-09-22 13:16:56.542652800,2024-09-22 17:26:35.831803600,2024-09-22 19:49:51.690176800,2024-09-22 21:58:03.876928000
RQ09466,2024-06-13 21:20:32.020308799,2024-06-14 01:05:34.909488799,2024-06-14 08:45:29.401216399,2024-06-14 12:28:15.589432399,2024-06-14 15:14:28.202710399,2024-06-14 17:56:05.746468399
RQ09467,2023-03-14 19:29:35.080618800,2023-03-14 22:22:05.805532800,2023-03-15 08:18:43.991779200,2023-03-15 12:16:03.355182000,2023-03-15 15:15:48.380017200,2023-03-15 17:41:06.103736400
RQ09468,2023-04-21 11:13:15.616050800,2023-04-21 14:26:45.658613600,2023-04-21 22:35:54.163412000,2023-04-22 02:34:50.059382000,2023-04-22 05:16:41.457848000,2023-04-22 07:48:22.563243200
RQ09469,2023-10-27 13:23:20.311475600,2023-10-27 17:08:45.839241200,2023-10-27 23:40:48.968097200,2023-10-28 03:07:11.450124800,2023-10-28 05:14:30.766908800,2023-10-28 08:02:21.511208000
RQ09470,2023-10-22 12:45:48.648580000,2023-10-22 16:00:59.772871600,2023-10-23 00:33:54.405577599,2023-10-23 04:19:23.947663599,2023-10-23 07:01:05.548301199,2023-10-23 10:29:40.556289999
RQ09471,2023-07-15 12:04:38.004188400,2023-07-15 16:14:58.846350000,2023-07-16 02:02:25.424601600,2023-07-16 06:17:58.896177600,2023-07-16 09:08:11.375418000,2023-07-16 11:34:57.339892800
RQ09472,2024-09-04 14:42:16.335850400,2024-09-04 17:44:03.225243200,2024-09-05 03:16:13.055668400,2024-09-05 06:49:07.216331600,2024-09-05 09:17:28.228031600,2024-09-05 11:46:26.334372800
RQ09473,2024-05-17 16:47:03.397008800,2024-05-17 20:32:05.809811600,2024-05-18 02:52:55.643595200,2024-05-18 06:52:47.567704400,2024-05-18 09:46:32.259672800,2024-05-18 12:21:54.774014000
RQ09474,2023-03-28 21:43:38.587290000,2023-03-29 00:16:27.359199599,2023-03-29 07:19:27.978604799,2023-03-29 12:09:21.404355599,2023-03-29 14:25:32.634391199,2023-03-29 16:52:50.578580399
RQ09475,2024-10-08 23:39:00.081448000,2024-10-09 02:57:42.936427600,2024-10-09 07:56:28.274368000,2024-10-09 12:19:00.963971200,2024-10-09 14:56:34.632162400,2024-10-09 17:48:11.417833600
RQ09476,2024-07-23 10:32:48.138979599,2024-07-23 13:43:56.377923999,2024-07-23 22:07:34.406526399,2024-07-24 01:48:49.545155199,2024-07-24 04:26:27.845739999,2024-07-24 07:22:58.219788399
RQ09477,2024-03-02 05:29:33.191257599,2024-03-02 08:51:55.372824399,2024-03-02 15:33:03.440937999,2024-03-02 19:42:21.865064799,2024-03-02 22:13:49.309759599,2024-03-03 00:38:02.755615599
RQ09478,2023-05-31 14:52:24.009279999,2023-05-31 18:28:30.753127599,2023-06-01 03:12:29.879611599,2023-06-01 05:59:15.671702799,2023-06-01 07:48:10.004285199,2023-06-01 10:35:49.652559999
RQ09479,2023-12-11 04:51:34.498097200,2023-12-11 07:54:10.076190400,2023-12-11 17:02:51.421710400,2023-12-11 21:38:32.444508400,2023-12-12 00:06:51.194458000,2023-12-12 02:58:48.297197200
RQ09480,2024-01-11 12:33:36.009174399,2024-01-11 16:38:31.167644799,2024-01-12 00:49:32.328035199,2024-01-12 05:03:43.184856399,2024-01-12 07:43:54.224253999,2024-01-12 10:06:34.233312399
RQ09481,2024-09-21 15:04:14.345918800,2024-09-21 18:11:33.128124400,2024-09-22 03:00:02.768508400,2024-09-22 06:43:29.946878800,2024-09-22 08:44:20.769468400,2024-09-22 10:35:51.749441200
RQ09482,2024-06-17 16:46:43.130916000,2024-06-17 20:47:38.330666400,2024-06-18 04:03:23.310333600,2024-06-18 07:59:02.756262000,2024-06-18 10:16:10.572274800,2024-06-18 12:44:58.011934800
RQ09483,2024-09-08 10:02:08.715439600,2024-09-08 13:02:46.391887600,2024-09-08 22:16:06.515323600,2024-09-09 02:31:00.938066800,2024-09-09 04:39:41.019349600,2024-09-09 07:04:00.078041200
RQ09484,2024-07-19 16:38:23.726997600,2024-07-19 20:10:14.113621200,2024-07-20 04:23:31.546536000,2024-07-20 08:12:12.915158400,2024-07-20 10:38:37.734838800,2024-07-20 13:19:20.763418800
RQ09485,2024-03-05 02:45:50.309939600,2024-03-05 06:53:55.058442800,2024-03-05 15:51:24.358706000,2024-03-05 19:45:06.788916800,2024-03-05 22:36:23.090987600,2024-03-06 01:20:38.350562000
RQ09486,2024-10-29 22:59:23.829889600,2024-10-30 03:12:46.026569200,2024-10-30 12:03:39.655814800,2024-10-30 16:33:57.227396800,2024-10-30 18:42:22.691434000,2024-10-30 21:17:09.381581199
RQ09487,2024-08-19 05:35:13.129608000,2024-08-19 08:22:52.610407200,2024-08-19 14:42:56.897163600,2024-08-19 19:04:22.018136400,2024-08-19 21:37:56.674267199,2024-08-19 23:47:37.597655999
RQ09488,2024-09-12 10:57:44.528873600,2024-09-12 14:11:41.486015600,2024-09-12 21:08:51.263666000,2024-09-13 01:30:13.089983600,2024-09-13 03:55:25.650914000,2024-09-13 06:48:12.581472800
RQ09489,2024-01-08 22:39:20.551319600,2024-01-09 00:59:31.125443600,2024-01-09 09:04:19.178212400,2024-01-09 13:13:09.249520400,2024-01-09 15:40:05.574057200,2024-01-09 18:20:20.018104400
RQ09490,2024-01-01 19:36:07.578229200,2024-01-01 22:59:40.429362000,2024-01-02 07:02:54.371056800,2024-01-02 11:28:36.286700400,2024-01-02 13:55:01.224180000,2024-01-02 16:16:41.659452000
RQ09491,2023-10-24 18:44:48.454644000,2023-10-24 22:10:39.051151200,2023-10-25 04:51:49.494663600,2023-10-25 08:22:49.618079999,2023-10-25 10:51:40.671175199,2023-10-25 13:58:12.410222399
RQ09492,2023-01-24 12:07:24.655661599,2023-01-24 15:33:50.373372799,2023-01-24 22:35:51.043569199,2023-01-25 01:52:16.533690799,2023-01-25 04:41:29.270067199,2023-01-25 07:31:39.153963199
RQ09493,2024-01-08 18:03:36.153726800,2024-01-08 21:26:42.196016000,2024-01-09 04:39:23.905598000,2024-01-09 08:01:34.270506800,2024-01-09 10:34:38.097429200,2024-01-09 12:45:34.125756800
RQ09494,2023-08-30 01:34:46.530258000,2023-08-30 05:04:07.767178800,2023-08-30 13:01:55.294335600,2023-08-30 16:59:35.820763200,2023-08-30 19:31:12.585602400,2023-08-30 22:29:35.645875200
RQ09495,2023-04-20 08:51:49.296614400,2023-04-20 12:17:19.961098800,2023-04-20 20:20:38.461099200,2023-04-21 00:09:52.629217200,2023-04-21 02:18:25.361506800,2023-04-21 05:03:57.628677600
RQ09496,2024-08-06 22:54:24.453527600,2024-08-07 02:13:30.653578400,2024-08-07 09:34:03.025169600,2024-08-07 12:49:38.406552799,2024-08-07 15:39:47.122547599,2024-08-07 18:11:43.278765199
RQ09497,2023-02-10 23:46:34.983361200,2023-02-11 03:32:22.667798400,2023-02-11 11:30:30.262294800,2023-02-11 16:18:02.394986400,2023-02-11 18:55:56.607830400,2023-02-11 21:38:22.075886400
RQ09498,2024-05-26 07:16:26.359994000,2024-05-26 10:46:19.745285600,2024-05-26 18:41:35.339144000,2024-05-26 23:06:53.580640400,2024-05-27 01:29:18.090845600,2024-05-27 03:55:45.091996400
RQ09499,2023-01-21 00:51:33.436816400,2023-01-21 03:56:40.780217600,2023-01-21 12:04:06.728079200,2023-01-21 17:03:38.164692800,2023-01-21 19:20:08.242488800,2023-01-21 21:58:52.719688400
RQ09500,2023-09-06 04:48:22.825813200,2023-09-06 07:58:32.910440400,2023-09-06 16:33:29.467039200,2023-09-06 19:58:59.087768400,2023-09-06 22:11:31.858377600,2023-09-07 00:44:24.296970000
RQ09501,2024-05-18 07:26:31.084331600,2024-05-18 10:13:09.695319200,2024-05-18 16:24:45.411483200,2024-05-18 20:12:33.899068400,2024-05-18 23:21:15.058392800,2024-05-19 02:16:23.380179200
RQ09502,2023-01-07 13:39:55.050352800,2023-01-07 16:32:57.372103200,2023-01-08 00:05:49.622894400,2023-01-08 04:10:33.529597200,2023-01-08 06:42:34.398459599,2023-01-08 09:14:17.445964798
RQ09503,2024-12-28 17:47:21.551514400,2024-12-28 20:30:19.010376400,2024-12-29 03:38:08.457248800,2024-12-29 07:17:12.103145200,2024-12-29 09:10:25.879732000,2024-12-29 11:29:31.771615600
RQ09504,2023-09-13 06:19:24.700041200,2023-09-13 09:39:55.397308400,2023-09-13 17:59:40.967672000,2023-09-13 22:48:47.905348400,2023-09-14 01:45:28.940415200,2023-09-14 04:00:22.835502800
RQ09505,2023-07-12 15:16:55.636476800,2023-07-12 19:12:27.533745200,2023-07-13 02:25:11.478862400,2023-07-13 06:38:52.380854000,2023-07-13 09:07:05.553878000,2023-07-13 11:52:06.241632800
RQ09506,2023-07-04 06:21:34.121968799,2023-07-04 10:20:12.044485199,2023-07-04 17:28:50.279234399,2023-07-04 21:36:12.801962399,2023-07-05 00:36:07.488110399,2023-07-05 03:21:53.031760799
RQ09507,2024-07-03 11:22:35.463784000,2024-07-03 14:19:39.156685600,2024-07-03 20:20:32.224224400,2024-07-04 00:17:36.353849200,2024-07-04 03:07:34.586662000,2024-07-04 05:36:56.143900000
RQ09508,2023-09-01 04:29:27.794033600,2023-09-01 07:34:10.950654800,2023-09-01 14:59:44.171697200,2023-09-01 18:51:23.352621200,2023-09-01 21:40:17.003853200,2023-09-02 00:41:07.848147200
RQ09509,2023-04-02 11:18:08.055114800,2023-04-02 14:08:59.722864400,2023-04-02 21:32:05.988256400,2023-04-03 01:31:36.691506800,2023-04-03 04:09:09.855658400,2023-04-03 06:27:24.364713200
RQ09510,2023-02-14 12:15:16.078465600,2023-02-14 15:34:33.583038400,2023-02-14 23:39:31.615399600,2023-02-15 03:52:18.777422800,2023-02-15 06:02:51.620944000,2023-02-15 08:58:31.046737600
RQ09511,2023-02-02 10:11:43.213797200,2023-02-02 13:16:04.127987599,2023-02-02 22:05:09.862072399,2023-02-03 01:54:13.300325599,2023-02-03 04:15:26.116285999,2023-02-03 06:49:15.876565999
RQ09512,2023-07-13 06:19:34.272586000,2023-07-13 10:00:16.777841200,2023-07-13 18:45:10.873412800,2023-07-13 22:36:46.499059600,2023-07-14 01:05:57.727260400,2023-07-14 04:06:57.402487599
RQ09513,2023-12-27 18:31:26.814484800,2023-12-27 22:14:18.870427200,2023-12-28 05:05:37.980094800,2023-12-28 09:26:56.440167600,2023-12-28 11:54:09.115911600,2023-12-28 14:22:48.043058400
RQ09514,2023-04-26 09:33:17.513424000,2023-04-26 13:07:00.839535599,2023-04-26 21:04:11.600461199,2023-04-27 01:20:42.146206799,2023-04-27 03:32:28.861666799,2023-04-27 06:33:33.470726399
RQ09515,2024-06-26 15:07:22.248047600,2024-06-26 18:08:51.349203200,2024-06-27 02:53:35.260518800,2024-06-27 06:39:24.555416000,2024-06-27 09:37:51.134724800,2024-06-27 11:47:46.592602400
RQ09516,2024-11-12 17:30:23.540352000,2024-11-12 21:41:48.827794800,2024-11-13 05:47:16.386078000,2024-11-13 09:20:36.271902000,2024-11-13 11:51:50.386437599,2024-11-13 14:26:24.003152399
RQ09517,2024-06-02 07:34:55.914056800,2024-06-02 11:57:12.983288800,2024-06-02 19:44:23.283431200,2024-06-02 23:36:53.837154400,2024-06-03 01:59:25.632409600,2024-06-03 04:39:53.031370000
RQ09518,2024-09-21 08:59:26.685590000,2024-09-21 12:39:02.718778400,2024-09-21 19:18:54.119902400,2024-09-21 22:46:48.113897600,2024-09-22 01:40:09.809976800,2024-09-22 03:52:52.464368000
RQ09519,2023-09-12 11:48:29.382298400,2023-09-12 16:15:13.772968400,2023-09-13 00:21:56.690980400,2023-09-13 04:25:20.850573200,2023-09-13 06:47:34.761525200,2023-09-13 09:31:03.635686400
RQ09520,2023-09-08 09:54:07.344484399,2023-09-08 13:36:13.158045199,2023-09-08 21:23:06.914459599,2023-09-09 01:12:42.435293599,2023-09-09 03:42:07.294260799,2023-09-09 06:25:27.868157599
RQ09521,2023-06-29 16:02:02.417992800,2023-06-29 19:44:57.434031600,2023-06-30 04:36:50.654005200,2023-06-30 08:29:45.286760400,2023-06-30 10:47:32.762698800,2023-06-30 13:07:28.352143200
RQ09522,2023-01-28 03:51:44.670544000,2023-01-28 07:21:56.957848000,2023-01-28 15:38:36.933743200,2023-01-28 20:03:13.113613600,2023-01-28 23:18:16.895795200,2023-01-29 01:55:54.117391600
RQ09523,2023-03-04 18:38:30.779492400,2023-03-04 21:20:07.270380000,2023-03-05 04:51:53.829447599,2023-03-05 09:22:14.164162799,2023-03-05 11:54:51.016227599,2023-03-05 14:51:04.100156399
RQ09524,2024-08-12 01:11:10.931124000,2024-08-12 05:32:20.290886400,2024-08-12 14:17:02.573126400,2024-08-12 18:12:43.199530800,2024-08-12 20:58:39.844270800,2024-08-12 23:16:55.046113200
RQ09525,2024-10-16 00:36:35.883132400,2024-10-16 03:52:01.866604000,2024-10-16 11:50:59.035210000,2024-10-16 16:00:02.763780399,2024-10-16 18:42:16.396382799,2024-10-16 21:40:32.326452399
RQ09526,2023-09-16 18:10:38.902693200,2023-09-16 21:05:14.607190800,2023-09-17 04:14:19.205701200,2023-09-17 08:20:04.059997200,2023-09-17 11:02:08.521164000,2023-09-17 13:49:12.854796000
RQ09527,2024-12-15 11:16:14.366895200,2024-12-15 14:55:41.742234800,2024-12-16 00:01:34.168954400,2024-12-16 04:27:06.032883200,2024-12-16 06:31:36.970409600,2024-12-16 09:15:53.119241600
RQ09528,2024-11-10 21:34:13.749387600,2024-11-11 00:42:38.124932400,2024-11-11 09:30:47.795184000,2024-11-11 13:29:13.062170400,2024-11-11 16:12:27.170222400,2024-11-11 18:25:12.283388400
RQ09529,2024-04-15 19:24:17.618631200,2024-04-15 23:24:25.259285600,2024-04-16 08:13:01.712730800,2024-04-16 11:10:19.521498800,2024-04-16 13:37:10.153478000,2024-04-16 15:29:51.315612800
RQ09530,2023-12-07 18:40:16.488328400,2023-12-07 21:54:23.020358000,2023-12-08 05:36:38.452996400,2023-12-08 09:14:52.669460000,2023-12-08 11:38:51.451803200,2023-12-08 14:04:19.567019600
RQ09531,2024-08-21 05:10:27.361172000,2024-08-21 08:35:25.598973200,2024-08-21 16:01:27.124227200,2024-08-21 20:14:25.214331200,2024-08-21 22:09:19.875694400,2024-08-22 00:34:08.579554400
RQ09532,2023-10-06 16:52:46.394540400,2023-10-06 19:48:34.502698800,2023-10-07 04:21:02.344337999,2023-10-07 08:19:05.461291199,2023-10-07 10:59:23.993692799,2023-10-07 13:45:14.931331199
RQ09533,2023-08-16 21:02:17.414428000,2023-08-17 00:03:12.373838800,2023-08-17 09:00:33.012660400,2023-08-17 12:44:40.125798400,2023-08-17 15:16:38.409507999,2023-08-17 18:00:52.577321199
RQ09534,2024-01-05 00:23:11.530323200,2024-01-05 03:55:40.986069200,2024-01-05 12:52:30.198647600,2024-01-05 17:36:08.368034000,2024-01-05 19:59:33.830001200,2024-01-05 22:30:29.013832399
RQ09535,2023-06-16 06:05:54.062120400,2023-06-16 09:20:00.611613600,2023-06-16 17:34:06.172798800,2023-06-16 21:29:45.567916800,2023-06-16 23:56:25.297234800,2023-06-17 02:38:03.511388400
RQ09536,2024-09-27 12:18:27.708435600,2024-09-27 15:06:15.198900000,2024-09-27 22:13:53.226838799,2024-09-28 02:25:44.678937599,2024-09-28 05:01:04.798148399,2024-09-28 07:21:57.357571199
RQ09537,2024-05-02 13:25:01.712732000,2024-05-02 16:34:15.612810800,2024-05-03 00:15:01.874522000,2024-05-03 04:41:40.367888000,2024-05-03 07:40:19.790380400,2024-05-03 10:20:44.390693600
RQ09538,2024-10-28 13:08:01.008633200,2024-10-28 16:27:16.535142800,2024-10-29 00:48:42.394284800,2024-10-29 04:41:52.610576000,2024-10-29 07:24:14.717373200,2024-10-29 10:15:35.176616000
RQ09539,2024-06-12 08:37:11.787619200,2024-06-12 12:40:08.543950800,2024-06-12 20:08:49.818175200,2024-06-12 23:35:23.557093200,2024-06-13 02:24:52.275140400,2024-06-13 05:06:54.150942000
RQ09540,2023-06-15 21:55:41.008568400,2023-06-16 01:35:12.472021200,2023-06-16 09:15:45.509838000,2023-06-16 13:34:01.390305600,2023-06-16 15:41:22.249408800,2023-06-16 18:52:10.185328800
RQ09541,2023-11-14 05:27:12.455604400,2023-11-14 08:23:31.099553200,2023-11-14 17:02:14.833291600,2023-11-14 20:33:50.953255600,2023-11-14 23:20:04.344882400,2023-11-15 02:09:04.305881200
RQ09542,2023-06-16 12:43:01.568241200,2023-06-16 16:09:59.124978800,2023-06-17 01:42:25.163158400,2023-06-17 05:27:54.143277200,2023-06-17 07:44:35.990506399,2023-06-17 10:18:29.518009999
RQ09543,2023-01-04 09:25:39.021444400,2023-01-04 12:41:28.693888000,2023-01-04 19:55:58.951858000,2023-01-05 00:16:52.528867600,2023-01-05 03:21:45.305272000,2023-01-05 05:57:41.684190399
RQ09544,2024-05-21 14:53:11.472302000,2024-05-21 18:15:32.430362000,2024-05-22 00:44:31.506946400,2024-05-22 04:43:13.804215200,2024-05-22 07:22:58.153144400,2024-05-22 09:47:39.287507600
RQ09545,2023-09-06 21:17:05.793727600,2023-09-07 01:14:23.827016800,2023-09-07 07:43:37.755862000,2023-09-07 11:37:08.644177600,2023-09-07 14:35:05.745757600,2023-09-07 17:17:48.162448000
RQ09546,2023-10-06 19:30:57.537471600,2023-10-06 22:25:06.944977200,2023-10-07 05:36:09.444582000,2023-10-07 09:01:44.083884000,2023-10-07 11:06:35.423298000,2023-10-07 13:23:47.614254000
RQ09547,2024-03-10 11:33:00.111757600,2024-03-10 15:29:14.888100400,2024-03-10 21:49:39.431689600,2024-03-11 02:53:19.081020400,2024-03-11 05:39:35.583443200,2024-03-11 08:47:32.042611600
RQ09548,2024-03-02 04:36:24.173230800,2024-03-02 07:29:04.544784000,2024-03-02 16:20:40.999258800,2024-03-02 20:34:50.997915600,2024-03-02 23:11:27.814607999,2024-03-03 01:41:40.933792799
RQ09549,2024-05-25 17:30:45.847521200,2024-05-25 21:26:34.671129200,2024-05-26 04:47:51.161080400,2024-05-26 08:02:23.284210400,2024-05-26 10:38:10.147061599,2024-05-26 13:38:46.835496799
RQ09550,2024-01-30 04:50:49.104650000,2024-01-30 08:19:53.701172000,2024-01-30 14:10:09.202346000,2024-01-30 18:44:43.698526399,2024-01-30 20:58:37.179940399,2024-01-30 23:34:51.796167199
RQ09551,2024-10-27 01:28:08.539893599,2024-10-27 05:00:52.908495599,2024-10-27 13:32:31.809448799,2024-10-27 18:19:12.060463199,2024-10-27 20:43:21.188777999,2024-10-27 23:15:20.131604398
RQ09552,2023-03-29 10:24:38.917081200,2023-03-29 13:00:59.478913200,2023-03-29 20:25:57.631642800,2023-03-30 00:38:57.244669200,2023-03-30 03:04:43.026338400,2023-03-30 06:04:13.445228400
RQ09553,2023-05-20 05:49:08.943602400,2023-05-20 10:02:01.502659200,2023-05-20 18:10:00.273895200,2023-05-20 21:53:26.938948800,2023-05-20 23:59:56.462149200,2023-05-21 01:53:53.320087200
RQ09554,2024-01-22 04:22:40.430984000,2024-01-22 08:13:20.936721200,2024-01-22 15:47:14.570849600,2024-01-22 19:18:25.132286000,2024-01-22 21:46:24.586412000,2024-01-23 00:20:57.242600000
RQ09555,2024-06-10 01:45:36.963810400,2024-06-10 05:31:57.982750000,2024-06-10 13:19:30.477079600,2024-06-10 18:05:35.846959600,2024-06-10 20:26:28.592660800,2024-06-10 22:49:49.307426800
RQ09556,2024-09-20 17:42:59.393993200,2024-09-20 21:37:16.806826000,2024-09-21 06:08:25.872008800,2024-09-21 09:52:15.268020400,2024-09-21 12:04:01.377251200,2024-09-21 14:16:03.368418400
RQ09557,2023-12-22 18:50:51.467694800,2023-12-22 23:07:36.372126800,2023-12-23 06:20:39.131434400,2023-12-23 09:56:39.069507200,2023-12-23 12:39:33.084486800,2023-12-23 15:15:36.554451200
RQ09558,2024-04-03 02:09:07.587179600,2024-04-03 06:17:52.687974800,2024-04-03 15:25:24.668640800,2024-04-03 19:10:28.381335200,2024-04-03 20:54:13.554708800,2024-04-03 23:01:12.935150000
RQ09559,2023-11-01 18:33:43.424309600,2023-11-01 22:36:43.307205200,2023-11-02 05:40:25.607190800,2023-11-02 09:52:53.954732000,2023-11-02 12:15:29.105334800,2023-11-02 15:20:44.181568400
RQ09560,2023-09-24 01:21:03.947570000,2023-09-24 05:15:24.962948000,2023-09-24 13:07:10.068399200,2023-09-24 17:16:09.871000399,2023-09-24 19:37:05.676327199,2023-09-24 22:19:10.981816399
RQ09561,2024-12-21 22:18:09.799272399,2024-12-22 01:09:04.646095599,2024-12-22 08:10:33.365438799,2024-12-22 12:29:09.542958399,2024-12-22 14:52:55.482715599,2024-12-22 16:48:33.828933999
RQ09562,2023-12-01 01:14:26.476853600,2023-12-01 03:58:58.295081600,2023-12-01 12:50:44.240693600,2023-12-01 17:06:04.296084800,2023-12-01 19:09:46.209873200,2023-12-01 21:53:00.369430400
RQ09563,2023-12-31 02:48:09.723691200,2023-12-31 05:37:37.300322400,2023-12-31 13:43:14.489656800,2023-12-31 17:50:27.180669600,2023-12-31 20:09:17.850511200,2023-12-31 22:50:49.567406400
RQ09564,2024-07-31 00:31:06.391745200,2024-07-31 03:19:53.348820400,2024-07-31 11:54:18.679105600,2024-07-31 15:37:55.050533200,2024-07-31 17:45:19.809167200,2024-07-31 20:29:15.642097600
RQ09565,2024-05-07 02:03:31.012536800,2024-05-07 06:19:32.393285600,2024-05-07 14:49:02.909933600,2024-05-07 18:36:28.573270400,2024-05-07 21:18:25.391705600,2024-05-07 23:36:14.770492400
RQ09566,2023-11-30 21:16:13.442162400,2023-12-01 00:28:37.327021200,2023-12-01 06:48:09.780374400,2023-12-01 10:30:08.764022400,2023-12-01 12:50:40.407819600,2023-12-01 15:43:15.650035200
RQ09567,2023-03-21 11:06:32.028796800,2023-03-21 14:22:05.417695200,2023-03-21 22:24:24.960470400,2023-03-22 02:24:17.483742000,2023-03-22 05:22:49.161532800,2023-03-22 08:10:12.206748000
RQ09568,2023-12-08 20:29:21.957122800,2023-12-09 00:18:56.790130000,2023-12-09 07:57:44.365475200,2023-12-09 12:50:26.030152000,2023-12-09 15:15:55.473880000,2023-12-09 18:05:35.628364000
RQ09569,2023-04-12 07:20:23.352243200,2023-04-12 10:41:02.504204000,2023-04-12 18:33:02.308804400,2023-04-12 22:20:07.404779600,2023-04-13 01:01:30.661372400,2023-04-13 04:22:07.299953600
RQ09570,2023-11-07 23:05:31.032100000,2023-11-08 02:45:55.291079200,2023-11-08 09:58:36.731431600,2023-11-08 14:30:49.621504000,2023-11-08 17:04:01.195133200,2023-11-08 20:21:37.834556800
RQ09571,2024-05-26 04:10:41.747346400,2024-05-26 07:44:19.129476400,2024-05-26 16:03:58.645111600,2024-05-26 20:03:38.550124000,2024-05-26 22:15:56.997362800,2024-05-27 01:06:10.436086000
RQ09572,2024-08-27 13:04:07.724921600,2024-08-27 17:38:00.097959199,2024-08-28 01:42:06.703549999,2024-08-28 05:05:00.131593999,2024-08-28 07:43:03.748591999,2024-08-28 10:34:21.161946799
RQ09573,2024-07-09 14:24:19.437009600,2024-07-09 18:03:43.940870400,2024-07-10 01:56:08.184916800,2024-07-10 06:04:21.759799199,2024-07-10 08:37:30.583849199,2024-07-10 10:53:06.151395599
RQ09574,2024-07-03 06:09:28.590815200,2024-07-03 09:48:51.865135600,2024-07-03 17:50:28.826722000,2024-07-03 22:41:05.047181200,2024-07-04 00:46:08.042282800,2024-07-04 04:02:28.926053200
RQ09575,2023-01-19 17:42:55.958115200,2023-01-19 21:56:23.192991200,2023-01-20 04:58:13.981828400,2023-01-20 08:31:18.984338000,2023-01-20 11:12:08.289899600,2023-01-20 13:52:02.856294800
RQ09576,2023-06-06 02:06:36.126837200,2023-06-06 05:11:21.125891600,2023-06-06 12:47:31.833065600,2023-06-06 17:20:30.438216800,2023-06-06 19:55:44.575556000,2023-06-06 22:41:49.590688400
RQ09577,2024-05-04 09:24:24.123063600,2024-05-04 13:08:38.266418400,2024-05-04 19:45:39.314066400,2024-05-04 23:19:58.418558400,2024-05-05 02:07:18.858867600,2024-05-05 04:48:55.854075600
RQ09578,2023-04-09 03:34:46.023163600,2023-04-09 07:24:11.413334800,2023-04-09 14:08:38.691401200,2023-04-09 18:32:57.701662000,2023-04-09 20:39:10.601531200,2023-04-09 23:27:34.495400800
RQ09579,2023-06-24 07:48:38.328079600,2023-06-24 10:57:44.983363600,2023-06-24 18:59:00.855383200,2023-06-24 22:23:24.867440800,2023-06-25 00:47:42.843634000,2023-06-25 02:46:22.783180000
RQ09580,2024-06-16 15:23:24.588156800,2024-06-16 19:02:24.217191200,2024-06-17 02:53:31.149797600,2024-06-17 07:08:28.627839200,2024-06-17 09:18:05.594565200,2024-06-17 11:49:37.666008800
RQ09581,2023-06-18 13:56:32.787846400,2023-06-18 17:01:11.965888000,2023-06-19 02:12:05.259022000,2023-06-19 06:05:23.111233600,2023-06-19 08:02:59.286236800,2023-06-19 10:43:20.008428400
RQ09582,2024-11-09 16:38:54.117715600,2024-11-09 21:08:38.292367600,2024-11-10 04:52:01.992702400,2024-11-10 09:17:18.820399600,2024-11-10 11:40:11.148276400,2024-11-10 13:47:18.745163200
RQ09583,2023-02-27 02:59:17.481088800,2023-02-27 06:38:55.715385600,2023-02-27 15:34:45.150720000,2023-02-27 18:43:20.863327200,2023-02-27 21:22:14.116992000,2023-02-28 00:05:57.536596800
RQ09584,2023-08-16 10:08:38.501205599,2023-08-16 12:23:02.936038799,2023-08-16 21:24:15.776019599,2023-08-17 00:51:52.623016799,2023-08-17 03:38:10.472599199,2023-08-17 06:45:09.665833199
RQ09585,2024-02-11 16:27:06.335456000,2024-02-11 20:04:48.346348400,2024-02-12 03:54:04.836124400,2024-02-12 07:58:39.312713599,2024-02-12 10:10:13.927633999,2024-02-12 12:54:00.179319199
